/a/[/r/SymbolOf/,/c/mul/♀/,/c/he/אישה/]	/r/SymbolOf	/c/mul/♀	/c/he/אישה	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/♀/,/c/he/נשים/]	/r/SymbolOf	/c/mul/♀	/c/he/נשים	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/♀/,/c/he/סמל_אישה/]	/r/SymbolOf	/c/mul/♀	/c/he/סמל_אישה	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/♂/,/c/he/איש/]	/r/SymbolOf	/c/mul/♂	/c/he/איש	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/♂/,/c/he/גבר/]	/r/SymbolOf	/c/mul/♂	/c/he/גבר	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/♂/,/c/he/גברים/]	/r/SymbolOf	/c/mul/♂	/c/he/גברים	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/♂/,/c/he/סמל_גבר/]	/r/SymbolOf	/c/mul/♂	/c/he/סמל_גבר	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/⚕/,/c/he/אסקלפיוס/]	/r/SymbolOf	/c/mul/⚕	/c/he/אסקלפיוס	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/⚕/,/c/he/אל_הרפואה_במיתולוגיה_היוונית_והרומית/]	/r/SymbolOf	/c/mul/⚕	/c/he/אל_הרפואה_במיתולוגיה_היוונית_והרומית	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/⚕/,/c/he/רפואה/]	/r/SymbolOf	/c/mul/⚕	/c/he/רפואה	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/⚕/,/c/he/סמל_רפואה/]	/r/SymbolOf	/c/mul/⚕	/c/he/סמל_רפואה	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/🕺/,/c/he/איש/]	/r/SymbolOf	/c/mul/🕺	/c/he/איש	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/🕺/,/c/he/רוקד/]	/r/SymbolOf	/c/mul/🕺	/c/he/רוקד	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/🕺/,/c/he/איש_רוקד/]	/r/SymbolOf	/c/mul/🕺	/c/he/איש_רוקד	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/🖤/,/c/he/כישוף/]	/r/SymbolOf	/c/mul/🖤	/c/he/כישוף	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/🖤/,/c/he/אפל/]	/r/SymbolOf	/c/mul/🖤	/c/he/אפל	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/🖤/,/c/he/מאגיה/]	/r/SymbolOf	/c/mul/🖤	/c/he/מאגיה	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/🖤/,/c/he/שחורה/]	/r/SymbolOf	/c/mul/🖤	/c/he/שחורה	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/🖤/,/c/he/לב/]	/r/SymbolOf	/c/mul/🖤	/c/he/לב	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
/a/[/r/SymbolOf/,/c/mul/🖤/,/c/he/שחור/]	/r/SymbolOf	/c/mul/🖤	/c/he/שחור	{"dataset": "/d/emoji", "license": "cc:by/4.0", "sources": [{"contributor": "/s/resource/unicode/cldr/31"}], "weight": 1.0}
