/c/en/striking_down/n	http://sw.opencyc.org/2012/05/10/concept/en/Canceling_Declaring_Evaluating
/c/en/adjudging/n	http://sw.opencyc.org/2012/05/10/concept/en/Declaring_Evaluating
/c/en/checking/n	http://sw.opencyc.org/2012/05/10/concept/en/Checking_Evaluating
/c/en/evaluating/n	http://sw.opencyc.org/2012/05/10/concept/en/Evaluating
/c/en/evaluating	http://umbel.org/umbel/sc/Evaluating
/c/en/evaluating_action/n	http://sw.opencyc.org/2012/05/10/concept/en/EvaluatingAnAction
/c/en/evaluating_someone's_nutrition/n	http://sw.opencyc.org/2012/05/10/concept/en/EvaluatingNutrition
